page,code,title,blurb,href
74,31152,Solid Waste Analyst,"A Solid Waste Analyst oversees the removal of trash and debris from the inner harbor and downtown areas and resulting from special neighborhood clean-ups and conducts management studies and analyses in the Department of Public Works, Bureau of Solid Waste. Work of this class involves directing the activities of solid waste maintenance units and office support personnel. Incumbents receive general supervision from a technical superior. Employees work a conventional workweek but are subject to callback seven days a week. Work is performed in the office and in the field where there may be some exposure to environmental hazards. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF...",/careers/baltimorecity/classspecs/791627
74,53817,Solid Waste Assistant Superintendent,"A Solid Waste Assistant Superintendent participates in planning, coordinating and overseeing solid waste and recycling collection and maintenance operations of one of two assigned City-wide districts or the City’s transfer station. Work of this class involves directing the activities of solid waste collection, maintenance, laboring, equipment operation and office support work units. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek including rotating shifts, evening hours and callback for emergencies as required. Work is performed in the office and at work sites in the field where there may be exposure to inclement...",/careers/baltimorecity/classspecs/791628
74,53812,Solid Waste Driver (Hourly),"A Solid Waste Driver drives a loadpacker to transport others engaged in collecting trash and serves as liaison to the central office regarding problems that occur on route. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek including Saturday hours on a rotating basis: overtime and callback may be required in emergencies such as snowstorms, floods and windstorms. Work is performed in the cab of a loadpacker where there is some exposure to inclement weather and poor driving conditions. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF...",/careers/baltimorecity/classspecs/791629
74,53814,Solid Waste Lead Worker,"A Solid Waste Lead Worker reviews and participates in the solid waste collection, maintenance and special services operations of an assigned area. Work of this class involves leading solid waste drivers and workers, laborers, labor crew leaders and chauffeurs, but does not involve full supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek including weekend hours on a rotating basis subject to evening, holiday call-back hours as required. Work is performed in the field where there may be exposure to inclement weather, poor driving conditions, dusty or muddy environs, noise, dust, traffic,...",/careers/baltimorecity/classspecs/791630
74,53816,Solid Waste Superintendent,"A Solid Waste Superintendent plans, coordinates and oversees solid waste and recycling collection and maintenance operations of one of two assigned City-wide districts or the cleaning, boarding and securing of real estate property. Work of this class involves directing the activities of solid waste collection, maintenance, laboring, equipment operation and office support work units. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek including rotating shifts, evening hours and callback for emergencies as required. Work is performed in the office and at work sites in the field where there may be exposure to inclement...",/careers/baltimorecity/classspecs/791631
74,53815,Solid Waste Supervisor,"A Solid Waste Supervisor oversees the solid waste collection and maintenance operations of an assigned borough, city-wide special services maintenance or the operation of a municipal landfill or transfer station. Work of this class ,  depending on work assignment, involves supervising a unit of one or more of the following class of workers: solid waste workers, laborers, drivers of commercial and non-commercial and related vehicles such as load packers, tractor trailers, heavy equipment or operators of mechanical sweepers . Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek that may include weekends, evening hours and...",/careers/baltimorecity/classspecs/791632
74,53811,Solid Waste Worker (Hourly),"A Solid Waste Worker lifts and dumps trash into loadpackers or trucks. Work of this class involves no supervisory duties or responsibilities. Incumbents receive close supervision from a technical superior. Employees in this class work a conventional workweek including Saturday hours on a rotating basis, overtime and callback in emergencies such as snowstorms, floods and windstorms. Work is performed outdoors on the back of loadpackers and usually in residential neighborhoods where there is exposure to elements of hazardous waste, inclement weather, bee stings, animal bites, sharp material protruding from trash and moving vehicle hazards. Work requires lifting heavy objects such as 20-gallon...",/careers/baltimorecity/classspecs/791633
74,52612,Sound Equipment Technician,"A Sound Equipment Technician operates and maintains a wide variety of audio and sound amplification and reproduction equipment. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from an administrative superior. Employees in this class work a conventional workweek; some evening and weekend hours may be required for special events. Work is occasionally performed outdoors where incumbents are exposed to heat, dust and noise. Work requires moderate physical exertion when lifting, carrying and setting up equipment. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791634
75,41613,Special Traffic Enforcement Officer,"A Special Traffic Enforcement Officer directs vehicular and pedestrian traffic at assigned intersections and issues citations for moving violations. The work of this class involves no supervisory duties or responsibilities. Employees receive moderate supervision from a technical superior. Employees in this class work a rotating shift to provide evening and weekend coverage and are subject to callback for emergency situations. Work is performed in a vehicle or outdoors where the employee is exposed to such uncomfortable environmental and hazardous working conditions as inclement weather, traffic hazards and verbal or physical abuse. Work requires moderate physical exertion such as standing...",/careers/baltimorecity/classspecs/791635
75,83214,Sports Facility Director,"A Sports Facility Director plans, coordinates and directs the operations, activities and promotion of a sports center serving participants from the entire Metropolitan area. Work of this class involves supervising recreational, office support, and custodial employees. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek, which may include evening and weekend hours. Work is performed in or on the grounds of a sports center where there is no exposure to uncomfortable or hazardous working conditions. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791638
75,34599,Statistical Traffic Analyst,"A Statistical Traffic Analyst compiles, calculates, validates and interprets traffic data. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office or at data collection sites where the employee may be exposed to traffic hazards, inclement weather or extremes of temperature. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791646
75,33561,Storekeeper I,"A Storekeeper I receives, stores and distributes equipment, materials and supplies. The work of this class involves no supervisory duties or responsibilities. Incumbents receive close supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in a warehouse where there is exposure to cold and heat. Work requires frequent bending, lifting, pushing and hauling heavy stock items. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Storekeeper II in that it involves no lead responsibilities.",/careers/baltimorecity/classspecs/791647
75,33562,Storekeeper II,"A Storekeeper II assigns and reviews the work of stores and laboring personnel. Work of this class involves leading warehouse staff, but does not involve full supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in a warehouse where there is exposure to cold and heat. Work requires some bending, lifting, pushing and hauling heavy stock items. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Storekeeper I in that it involves leading a group of storekeepers or warehousing personnel in performing stores and related...",/careers/baltimorecity/classspecs/791648
75,33563,Storekeeper II Auto Parts,"A Storekeeper II Auto Parts receives, stores and distributes automotive parts. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in a garage and warehouse where there is exposure to fumes, corrosive materials, heat and cold. Work requires some bending, lifting, pushing and hauling of heavy stock items. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Storekeeper I in that it involves performing automotive parts storage work requiring specialized knowledge of automotive parts and...",/careers/baltimorecity/classspecs/791649
75,33565,Stores Supervisor I,"A Stores Supervisor I plans and coordinates the receipt, storage and distribution of equipment, materials and supplies in a warehouse or large supply distribution facility. Work of this class involves supervising stores and warehousing personnel. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where there is minimal exposure to environmental hazards. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Stores Supervisor II in that it involves supervising the storage of supplies, materials, and...",/careers/baltimorecity/classspecs/791650
75,33564,Stores Supervisor I Auto Parts,"A Stores Supervisor I Auto Parts plans and coordinates the receipt, storage and distribution of automotive parts. Work of this class involves supervising auto parts stores personnel. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where there is minimal exposure to environmental hazards. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Stores Supervisor II Auto Parts in that it involves supervising stores personnel in warehousing facility.",/careers/baltimorecity/classspecs/791651
75,33566,Stores Supervisor II,"A Stores Supervisor II plans and coordinates the receipt, storage and distribution of equipment, materials and supplies in warehousing and supply distribution facilities. Work of this class involves directing the activities of stores and warehousing work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where there is minimal exposure to environmental hazards. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Stores Supervisor I in that it involves directing the storage operations of...",/careers/baltimorecity/classspecs/791652
75,53312,Street Mason,"A Street Mason creates attractive sidewalks, walkways, streets, planter boxes, planting areas and retaining walls using granite blocks, bricks and ornamental stone. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek; some evening or weekend hours may be required. Work is performed outdoors where incumbents are exposed to inclement weather and traffic. Work requires strenuous physical activity including heavy lifting, bending, stooping, kneeling and stretching. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791654
76,42115,Superintendent of Building Inspection,"A Superintendent of Building Inspection coordinates, investigates and disposes of complaints of City building code violations in the construction, alteration and repair of single and multiple dwelling units and business and commercial buildings. Work of this class involves supervising subordinate building inspection personnel. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek and are on 24-hour callback duty. Work is performed in an office setting, where normal working conditions are encountered. The work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791655
76,52986,"Superintendent of Cleaning, Boarding and Grounds Maintenance Operations","A Superintendent of Cleaning, Boarding and Grounds Maintenance Operations oversees and coordinates the operations and programs involved in the cleaning and securing of real estate property as designated by the Department of Housing and Community Development. The work of this class involves directing the activities of laboring, equipment operations and grounds maintenance work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek and are on 24-hour callback duty. Work is performed primarily in an office setting where normal working conditions are encountered and on-site at property locations where there may be some...",/careers/baltimorecity/classspecs/791656
76,52491,Superintendent of Communication and Computer Operations,A Superintendent of Communication and Computer Operations directs and coordinates the activities of the radio communications and computer operations programs. Work of this class involves directing the activities of radio communications and computer operation work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek that includes being on-call 24 hours a day with some weekend hours. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.,/careers/baltimorecity/classspecs/791657
76,42145,Superintendent of Electrical Inspection,"A Superintendent of Electrical Inspection is responsible for the electrical code enforcement program of Baltimore City. Work of this class involves directing activities of electrical inspection work units. Incumbents receive general supervision from a technical superior. Employees in this class are on 24-hour call for such emergencies as floods and blackouts and may occasionally perform evening and weekend work. Work is performed primarily in an office setting, although it includes field inspection visits. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791658
76,42165,Superintendent of Housing Inspections,"A Superintendent of Housing Inspections directs and coordinates the strategic planning, programs, activities and inter-district projects of a housing inspection district engaged in the enforcement of the Baltimore City Codes and Ordinances including but not limited to health, housing, zoning, sanitation, building, fire and related codes. The work of this class involves directing the activities of subordinate housing inspection work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek and are on 24-hour callback duty. Work is performed in an office setting where normal working conditions and some field work is...",/careers/baltimorecity/classspecs/791659
76,42156,Superintendent of Mechanical & Electrical Inspections,"A Superintendent of Mechanical and Electrical Inspection is responsible for the mechanical and electrical code enforcement program of Baltimore City.  Work of this class involves directing activities of mechanical and electrical inspection work units. Incumbents receive general supervision from a technical superior.  Employees in this class are on 24-hour call for such emergencies as floods and blackouts, gasoline tank leaks and oil spills and may occasionally perform evening and weekend work.  Work is performed primarily in an office setting, although it includes field inspection visits.  Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/1155935
76,42155,Superintendent of Mechanical Inspection,"A Superintendent of Mechanical Inspection is responsible for the mechanical code enforcement program of Baltimore City. Work of this class involves directing activities of mechanical inspection work units. Incumbents receive general supervision from a technical superior. Employees in this class are on 24-hour call for such emergencies as gasoline tank leaks and oil spills. Work is performed primarily in an office setting, although it includes field inspection visits. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791660
76,72726,Superintendent of Plans and Inspection,A Superintendent of Plans and Inspections oversees the review of plans for highway and new development construction projects and the response to citizen requests for traffic control devices for compliance with traffic maintenance regulations and standards. Work of this class involves supervising investigative and engineering personnel. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek; callback may be required in emergencies. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.,/careers/baltimorecity/classspecs/791662
76,53427,Superintendent of Street Lighting,"A Superintendent of Street Lighting oversees the installation, main­tenance and repair of exterior lighting and related equipment and systems. Work of this class involves directing the activities of electrical, mechanical, clerical and laborer work units. Incumbents receive general supervision from an administrative superior. Employees in this class work evening, weekend and holiday hours on a 24-hour, on-call basis. Work is usually performed in an office where there are no uncomfortable working conditions; however, incumbents are required to be present at various locations where there may be exposure to inclement weather and high voltage. Work requires minimal physical exertion....",/careers/baltimorecity/classspecs/791663
76,52635,Superintendent of Traffic Signal Electronics,"A Superintendent of Traffic Signal Electronics plans and directs the repair and testing of a variety of electronic traffic control devices. Work of this class involves supervising traffic electronic maintenance personnel. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek, but are subject to call back. Work is performed primarily in an office and electronics shop where there are few uncomfortable working conditions. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791664
77,53416,Superintendent of Traffic Signal Installation,"A Superintendent of Traffic Signal Installation directs the installation, maintenance and repair of mechanical traffic control devices and related equipment. Work of this class involves directing the activities of installation and maintenance work units. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek; subject to callback for emergency situations. Work is performed primarily in an office setting, where there are few uncomfortable working conditions; however, inclement weather and traffic hazards may be encountered at outdoor work sites. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not...",/careers/baltimorecity/classspecs/791665
77,53355,Superintendent of Traffic Signs and Markings,"A Superintendent of Traffic Signs and Markings plans, coordinates and supervises the activities of the signs and street markings shop. Work of this class involves directing the activities of sign painting, traffic installation and maintenance and clerical work units. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek which may require call back in emergencies. Work is performed in an office and sign shop where toxic fumes are occasionally encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791666
77,53332,Superintendent of Transportation Maintenance,"A Superintendent of Transportation Maintenance oversees the daily operational activities of a highway maintenance yard. Work of this class involves directing the activities of maintenance and repair, equipment operations and office support work units. Employees in this class work a conventional workweek; evening, weekend, holiday and callback hours may be required. Work is performed in an office where there are no uncomfortable working conditions; however, incumbents are required to be present at construction sites, to make daily checks of work crews' progress and to oversee field operations for weather emergencies where they may encounter construction hazards, moving equipment, traffic and...",/careers/baltimorecity/classspecs/791667
77,53521,Superintendent of Utilities Maintenance and Repair,"A Superintendent of Utilities Maintenance and Repair, through subordinate supervisors, oversees the activities of multiple crews engaged in the construction, installation, maintenance and repair of either Baltimore City’s water distribution, waste water collection or storm drains system. Work of this class involves directing the activities of construction and maintenance, equipment operation and office support work units.   Incumbents receive general supervision from a technical superior. Employees in this class work a five day workweek including evenings, weekends and holidays on a rotating basis, and are subject to 24-hour call-back on a rotating basis and as required for emergencies or...",/careers/baltimorecity/classspecs/791668
77,41617,Superintendent Parking Enforcement,"A Superintendent, Parking Enforcement plans, coordinates and directs parking and school crossing guard enforcement activities and provides management level operational and policy support to the Chief of the Safety Division.   Work of this class involves directing parking control and crossing guard work units. The incumbent receives general supervision from a technical superior. The employee in this class works a conventional workweek which includes evening, weekend and callback hours. Work is performed primarily in an office where there are few uncomfortable working conditions; however, inclement weather and traffic hazards may be encountered when working outdoors. Work requires minimal...",/careers/baltimorecity/classspecs/791671
77,53557,"Superintendent, Conduits","A Superintendent, Conduits oversees field operations involving maintenance, repair and inspection of the City’s conduit system. The work of this class involves directing the activities of conduit maintenance, repair, and cable inspection work units. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek, subject to 24-hour callback as required. Work is performed in an office where working conditions are normal; however, incumbents are on-site for field inspections and to oversee emergency field operations where there may be exposure to inclement weather, extremes of heat and cold and traffic hazards. Work requires minimal...",/careers/baltimorecity/classspecs/791672
77,52982,"Superintendent, Public Building Repairs and Maintenance","A Superintendent of Public Building Repairs and Maintenance directs the activities of workers engaged in the construction, renovation, maintenance, cleaning and repair of public buildings. Work of this class involves directing the activities of trades, maintenance and repair and office support work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek; evening, weekend and holiday hours may be required on a 24-hour, on-call basis. Work is performed in an office where normal environmental conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/996185
77,52985,Supervisor of Boarding and Grounds Maintenance,"A Supervisor of Boarding and Grounds Maintenance supervises the cleaning, boarding and securing of real estate property as designated by the Department of Housing and Community Development. Work of this class involves supervising laboring and maintenance personnel. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek but may be on 24-hour callback. Work is performed primarily in an office setting where working conditions are normal; with visits to work sites where the incumbent may be exposed to extreme weather conditions. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791673
77,72641,Survey Computation Analyst,"A Survey Computation Analyst assigns and reviews the work of technicians interpreting field survey data and performs surveying computation for the establishment of property lines, topographic surveys, subdivision of land and widening of streets. A Survey Computation Analyst also assigns and reviews the work of field survey crews engaged in gathering survey data for the establishment of property lines and the preparation of maps, plats, deeds, surveys, condemnations and other plans. Work of this class involves no supervisory responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed indoors and...",/careers/baltimorecity/classspecs/791674
77,72612,Survey Technician II,"A Survey Technician II operates instruments on a survey party, draws plats to scale and performs calculations based on survey data. Work of this class involves no supervisory duties. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed indoors and outdoors where there is occasional exposure to inclement weather. Work requires minimal physical exertion; however, prolonged periods of standing may be required. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Survey Technician III in that it involves the performance of a full range of surveying duties, but...",/careers/baltimorecity/classspecs/791676
78,72613,Survey Technician III,"A Survey Technician III makes computations from field survey data, draws plats to scale and gives work direction to field survey parties. Work of this class involves no supervisory duties. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed indoors and outdoors where there is occasional exposure to inclement weather. Work requires minimal physical exertion; however, prolonged periods of standing may be required. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class Survey Technician IV in that it does not involve lead work, the interpretation of field survey...",/careers/baltimorecity/classspecs/791677
78,72614,Survey Technician IV,"A Survey Technician IV leads field survey parties, interprets field survey data and makes complex computations. Work of this class involves no supervisory duties. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed indoors and outdoors where there is occasional exposure to inclement weather. Work requires minimal physical exertion; however, prolonged periods of standing may be required. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Survey Technician III in that it involves leading field survey parties, interpreting field survey data or making complex...",/careers/baltimorecity/classspecs/791678
78,33151,Systems Analyst,"A Systems Analyst develops systems designs, specifications and procedures. The work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class may be required to work shifts, weekends and holidays. Work is performed in an office where working conditions are normal. The work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of Systems Analyst II in that it involves limited responsibility for major systems design projects and for guiding and directing the work of others.",/careers/baltimorecity/classspecs/791681
78,33162,Systems Programmer I,"A Systems Programmer I receives training in the installation and maintenance of systems software and operating systems and in the development of computer equipment configurations. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class may be required to work shifts, weekends and holidays. Work is performed in an office where working conditions are normal. The work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of Systems Programmer II in that it involves training in the installation and maintenance of systems...",/careers/baltimorecity/classspecs/791683
78,33155,Systems Supervisor,"A Systems Supervisor oversees a group of systems analysts and computer programmers in performing systems and programming assignments. The work of this class involves supervising systems analysis and programming personnel. Incumbents receive managerial direction from an administrative superior. Employees in this class may be required to work shifts, weekends and holidays. Work is performed in an office where working conditions are normal. The work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791687
78,34293,Tax Transfer Clerk I,"A Tax Transfer Clerk I reviews, verifies and validates documents and tax payments in the transfer and recordation of real property. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where normal working conditions are encountered. Work requires minor physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791688
78,34294,Tax Transfer Clerk II,"A Tax Transfer Clerk II reviews, verifies and validates complex documents and tax payments in the transfer and recordation of real property. Work of this class involves leading Tax Transfer Clerks I, but does not involve full supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Tax Transfer Clerk I, in that it involves researching and resolving complex transfer and...",/careers/baltimorecity/classspecs/791689
78,33312,Telephone Operator II,"A Telephone Operator II operates a large centrex telephone console and computer terminal in the municipal telephone system. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a rotating shift that involves evening, weekend, emergency and holiday hours. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the Telephone Operator I in that it operates a large, complex centrex console in the Municipal Telephone Exchange of the...",/careers/baltimorecity/classspecs/791694
78,10116,Test Monitor,,/careers/baltimorecity/classspecs/1052719
78,52194,Tire Maintenance Worker I,"A Tire Maintenance Worker I changes and repairs tires on a variety of vehicles. Work of this class involves no supervisory duties or responsibilities. Incumbents receive close supervision from a technical superior. Employees in this class work shift work, weekend work and are subject to callback. Work is performed in a tire shop where dirty, greasy shop conditions and fumes are regularly encountered. Work requires strenous physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Tire Maintenance Worker II in that it does not involve lead work responsibilities.",/careers/baltimorecity/classspecs/791695
79,52195,Tire Maintenance Worker II,"A Tire Maintenance Worker II assigns and reviews the work of others and changes and repairs tires on a variety of vehicles. Work of this class involves no supervisory duties or responsibilities. Incumbents receive close supervision from a technical superior. Employees in this class work shift work, weekend work and are subject to call-back. Work is performed in a tire shop where dirty, greasy shop conditions and fumes are regularly encountered. Work requires strenuous physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Tire Maintenance Worker I in that it involves lead work responsibilities.",/careers/baltimorecity/classspecs/791696
79,33741,Title Records Assistant,A Title Records Assistant examines real property deeds to record property ownership data. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed primarily in an office where there are few uncomfortable working conditions. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.,/careers/baltimorecity/classspecs/791697
79,54461,Tow Truck Operator,"A Tow Truck Operator drives and operates a tow truck to relocate impounded, abandoned, damaged, stalled or ticketed vehicles. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work shift work which may include evening, weekend, holiday or variable hours. Work is performed in vehicles on the street where inclement weather, traffic hazards and verbal abuse are encountered. Work requires moderate physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791698
79,31142,Towing Administrative Services Supervisor,"A Towing Administrative Services Supervisor performs budgetary duties, oversees and coordinates the customer service and cashiering operations of Baltimore City’s Towing Section. Work of this class involves supervising cashier and customer service personnel. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek and are subject to 24-hour callback on a rotating basis and as required for emergencies. Work is performed in an office where there are primarily normal working conditions, but where hostile confrontations with members of the general public may be experienced. Work requires minimal physical exertion. DISTINGUISHING...",/careers/baltimorecity/classspecs/791699
79,54471,Towing Lot Superintendent,"A Towing Lot Superintendent oversees the organization, security, maintenance and operations of Baltimore City’s impoundment lots. The work of this class involves directing the activities of towing, vehicle processor and data entry work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek and are subject to 24-hour callback on a rotating basis and as required for emergencies. Work is performed in an office where working conditions are normal and on the impoundment and auction lots where employees are exposed to inclement weather and dust. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791700
79,33341,Towing Services Representative I,"A Towing Services Representative I interfaces with customers whose vehicles have been impounded by Baltimore City, verifies and processes documents and provides information to facilitate and expedite return, auction or disposal of vehicle. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a rotating shift including weekends and holidays. Work is performed in an office setting where there are few hazardous conditions but where hostile and irate citizens may be encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is...",/careers/baltimorecity/classspecs/791702
79,33342,Towing Services Representative II,"A Towing Services Representative II interfaces with customers whose vehicles have been impounded by Baltimore City, resolves complex problems related to the abatement of abandoned vehicle referrals and resolution of customer complaints and facilitates the return, auction or disposal of vehicles. The work of this class involves leading towing services personnel but does not involve full supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a rotating shift including weekends and holidays. Work is performed in an office setting where there are few hazardous conditions but where hostile or irate citizens may be...",/careers/baltimorecity/classspecs/791703
79,54440,Tractor Trailer Driver,"A Tractor Trailer Driver drives gasoline-powered or diesel-powered tractor trailers. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek, which may require some evening, weekend, holiday or callback duty. Work is performed in vehicles where inclement weather, poor driving conditions, traffic and equipment hazards, odors or toxic chemicals are encountered. Work requires moderate physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791704
79,52632,Traffic Electronics Maintenance Technician II,"A Traffic Electronics Maintenance Technician II installs, maintains, repairs and tests a variety of complex traffic electronic control equipment. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work rotating shift work and are subject to call-back. Work is performed in an electronics shop and outdoors where there is occasional exposure to inclement weather and traffic hazards.    Work requires moderate physical exertion such as bending and reaching to maintain and repair equipment. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class...",/careers/baltimorecity/classspecs/791707
79,52633,Traffic Electronics Maintenance Technician Supervisor,"A Traffic Electronics Maintenance Technician Supervisor oversees the installation, maintenance, repair and testing of a variety of complex electronic traffic control equipment. Work of this class involves supervising traffic electronics maintenance technicians. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek, but are subject to callback. Work is performed primarily in an electronics shop where there are few uncomfortable working conditions. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791708
